,id,name,label,mentions
3379,3380,us sprint,ORG,2
3380,3381,united telecommunications inc,ORG,3
3381,3382,united telecommunications',ORG,1
3382,3383,gte corp .,ORG,1
3383,3384,progas progas ltd,ORG,1
3384,3385,the federal energy department,ORG,1
3385,3386,the national energy board,ORG,1
3386,3387,companies inc,ORG,1
3387,3388,boothe,ORG,1
3388,3389,boothe financial corp,ORG,1
3389,3390,r.i. boothe,ORG,1
3390,3391,the robert half,ORG,1
3391,3392,accountemps,ORG,1
3392,3393,atlantic,ORG,2
3393,3394,centurion,ORG,1
3394,3395,"gaf corp,",ORG,1
3395,3396,borg-warner corp's,ORG,3
3396,3397,chilton corp,ORG,1
3397,3398,borg chemical business,ORG,1
3398,3399,pueblo international inc,ORG,1
3399,3400,lewis-westco,ORG,2
3400,3401,ccx,ORG,2
3401,3402,ccx network inc,ORG,1
3402,3403,gander buys western wear,ORG,1
3403,3404,gander mountain inc,ORG,2
3404,3405,american health properties inc 1st qtr,ORG,1
3405,3406,wells fargo,ORG,11
3406,3407,rj nabisco's,ORG,1
3407,3408,rjr nabisco inc's,ORG,1
3408,3409,rj reynolds tobacco usa,ORG,1
3409,3410,usa ltd,ORG,1
3410,3411,rothman,ORG,1
3411,3412,rj reynolds tobacco usa's,ORG,1
3412,3413,reynolds,ORG,12
3413,3414,gander mountain buys western,ORG,1
3414,3415,gander mountain,ORG,1
3415,3416,ustr,ORG,1
3416,3417,nikko securities co international inc.,ORG,1
3417,3418,brusca,ORG,3
3418,3419,discount corp,ORG,2
3419,3420,wells fargo bank,ORG,4
3420,3421,nathan,ORG,1
3421,3422,l.m. ericsson,ORG,1
3422,3423,computrac inc,ORG,1
3423,3424,nova,ORG,14
3424,3425,alberta corp,ORG,1
3425,3426,blair,ORG,1
3426,3427,exxon co u.s.a.,ORG,2
3427,3428,the exxon corp subsidiary,ORG,1
3428,3429,montauk securities corp,ORG,1
3429,3430,mcc-presidential inc.,ORG,1
3430,3431,mcc,ORG,1
3431,3432,cecos international inc,ORG,1
3432,3433,smith barney,ORG,8
3433,3434,epa,ORG,5
3434,3435,first albany corp,ORG,1
3435,3436,mclaughlin reserve,ORG,2
3436,3437,sobeys stock empire co ltd,ORG,1
3437,3438,sobeys stores,ORG,1
3438,3439,sobeys,ORG,1
3439,3440,brooklyn union's,ORG,1
3440,3441,smith offshore exploration co.,ORG,1
3441,3442,bank of new england corp 1st qtr,ORG,2
3442,3443,honeywell,ORG,23
3443,3444,honeywell inc,ORG,7
3444,3445,sperry aerospace,ORG,1
3445,3446,honeywell bull inc,ORG,2
3446,3447,sperry aerospace group,ORG,3
3447,3448,interfirst corp 1st qtr,ORG,2
3448,3449,al-qabas,ORG,2
3449,3450,marine midland banks inc 1st qtr,ORG,2
3450,3451,american century corp,ORG,1
3451,3452,american century,ORG,1
3452,3453,fourth national corp,ORG,1
3453,3454,interfirst corp,ORG,2
3454,3455,del webb,ORG,1
3455,3456,del e. webb corp,ORG,1
3456,3457,del e. webb properties corp unit,ORG,1
3457,3458,klukwan inc,ORG,1
3458,3459,webb,ORG,1
3459,3460,brazil orange juice,ORG,1
3460,3461,the commerce department's,ORG,1
3461,3462,orange juice exporters,ORG,1
3462,3463,manufacturers hanover corp,ORG,4
3463,3464,chase manhattan corp,ORG,3
3464,3465,j.p. morgan co's,ORG,1
3465,3466,morgan guaranty trust co,ORG,5
3466,3467,the u.s. supreme court,ORG,4
3467,3468,supreme court,ORG,5
3468,3469,occidental petroleum co,ORG,1
3469,3470,atlantic richfield,ORG,12
3470,3471,yates,ORG,1
3471,3472,dreyer and,ORG,1
3472,3473,national city bancorp 10,ORG,1
3473,3474,national city bancorp,ORG,1
3474,3475,bank of new england post pro forma net bank of new england corp,ORG,1
3475,3476,bank of new england,ORG,1
3476,3477,wilson,ORG,4
3477,3478,transcanada pipelines ltd's,ORG,1
3478,3479,the house of commons daily,ORG,2
3479,3480,dauphin deposit,ORG,2
3480,3481,colonial dauphin deposit corp,ORG,1
3481,3482,dauphin deposit corp,ORG,3
3482,3483,new holland farmers national bank,ORG,1
3483,3484,dauphin deposit bank,ORG,1
3484,3485,colonia bancorp,ORG,1
3485,3486,dauphin,ORG,1
3486,3487,athlone industries inc,ORG,1
3487,3488,merrill lynch capital partners',ORG,1
3488,3489,abu dhabi,ORG,7
3489,3490,the abu dhabi national,ORG,1
3490,3491,oteiba,ORG,2
3491,3492,adnoc,ORG,1
3492,3493,kraft,ORG,5
3493,3494,kraft inc,ORG,2
3494,3495,newmont,ORG,28
3495,3496,du pont,ORG,9
3496,3497,newmont mining corp,ORG,2
3497,3498,du pont co,ORG,4
3498,3499,interco,ORG,3
3499,3500,lane acquisition interco inc,ORG,1
3500,3501,lane,ORG,2
3501,3502,hmo america,ORG,1
3502,3503,hmo america inc,ORG,1
3503,3504,hmo,ORG,4
3504,3505,everest,ORG,1
3505,3506,shr five cts vs,ORG,2
3506,3507,ps group inc qtly,ORG,1
3507,3508,shr 15 cts vs,ORG,1
3508,3509,british petroleum plc,ORG,4
3509,3510,amoco corp,ORG,9
3510,3511,amoco,ORG,34
3511,3512,computer memories inc,ORG,1
3512,3513,sun equities corp,ORG,2
3513,3514,pacific) ltd,ORG,9
3514,3515,mcgill manufacturing co inc,ORG,2
3515,3516,brierley investments ltd,ORG,7
3516,3517,quest resources inc's,ORG,1
3517,3518,texas air unit,ORG,1
3518,3519,texas air corp's,ORG,1
3519,3520,eastern airlines,ORG,2
3520,3521,systemone direct access inc,ORG,1
3521,3522,eal automation systems inc,ORG,1
3522,3523,systemone corp,ORG,1
3523,3524,texas air corp,ORG,2
3524,3525,fidelity international ltd,ORG,6
3525,3526,blasius industries inc.,ORG,1
3526,3527,slater industries inc,ORG,1
3527,3528,slater steels corp fort wayne,ORG,1
3528,3529,adams-russell co inc,ORG,2
3529,3530,sammons communications inc,ORG,1
3530,3531,adams-russell,ORG,2
3531,3532,gulf canada,ORG,6
3532,3533,gulf canada corp,ORG,3
3533,3534,conoco hurghada inc,ORG,1
3534,3535,hispanoil,ORG,1
3535,3536,interco inc,ORG,1
3536,3537,dotronix inc,ORG,2
3537,3538,texaco inc's,ORG,5
3538,3539,mcfadden,ORG,1
3539,3540,borg deal merrill lynch,ORG,1
3540,3541,merrill lynch capital partners inc,ORG,2
3541,3542,gaf corp.,ORG,1
3542,3543,borg-warner board,ORG,5
3543,3544,chrysler corp's,ORG,8
3544,3545,chrysler motors corp,ORG,1
3545,3546,chrysler training corp non-profit,ORG,1
3546,3547,diceon electronics,ORG,1
3547,3548,symtron corp diceon electronics inc,ORG,1
3548,3549,symtron corp,ORG,1
3549,3550,symtron,ORG,2
3550,3551,diceon,ORG,1
3551,3552,ecuadorean petroleum corp,ORG,1
3552,3553,balao,ORG,8
3553,3554,new zealand cpi,ORG,1
3554,3555,cpi,ORG,1
3555,3556,the statistics department,ORG,9
3556,3557,co ltd,ORG,4
3557,3558,the joint committee of soybean importers,ORG,1
3558,3559,the american soybean association,ORG,8
3559,3560,china daily business weekly,ORG,4
3560,3561,bank of china,ORG,4
3561,3562,kato,ORG,3
3562,3563,lyng,ORG,48
3563,3564,the national food authority,ORG,1
3564,3565,nfa,ORG,1
3565,3566,the washington post,ORG,4
3566,3567,the u.s. commerce department,ORG,4
3567,3568,m-1,ORG,4
3568,3569,zhang,ORG,1
3569,3570,china teck,ORG,1
3570,3571,japan farm reform,ORG,1
3571,3572,james capel and co.,ORG,6
3572,3573,kyoto gakuen university,ORG,1
3573,3574,the japan federation of employers' associations,ORG,1
3574,3575,the organisation for economic cooperation and development,ORG,4
3575,3576,federated guaranty corp,ORG,1
3576,3577,alfa corp.,ORG,1
3577,3578,union planters corp,ORG,2
3578,3579,borc financial corp,ORG,1
3579,3580,first citizens bank of hohenwald,ORG,1
3580,3581,holiday corp sells,ORG,1
3581,3582,venture residence,ORG,1
3582,3583,inn corp,ORG,1
3583,3584,bush industries inc,ORG,2
3584,3585,amoco corp is,ORG,1
3585,3586,the toronto globe and mail,ORG,1
3586,3587,amoco canada petroleum,ORG,1
3587,3588,gorman-rupp co sets,ORG,1
3588,3589,lilly industrial coatings inc,ORG,1
3589,3590,grumman corp,ORG,1
3590,3591,qtly div 25,ORG,1
3591,3592,ambrit inc,ORG,2
3592,3593,oneok inc,ORG,1
3593,3594,diamond shamrock offshore,ORG,4
3594,3595,insee,ORG,6
3595,3596,michelin,ORG,1
3596,3597,btp,ORG,1
3597,3598,the new york times,ORG,13
3598,3599,the national statistics institute istat,ORG,5
3599,3600,yeutter,ORG,2
3600,3601,nbc,ORG,5
3601,3602,u.s. commerce trade,ORG,1
3602,3603,calmat,ORG,6
3603,3604,calmat co,ORG,2
3604,3605,calmat common,ORG,1
3605,3606,wurlitzer,ORG,1
3606,3607,farny r. wurlitzer foundation,ORG,1
3607,3608,orient express,ORG,2
3608,3609,orient express hotels inc,ORG,1
3609,3610,fmr corp and,ORG,1
3610,3611,hospital corp board,ORG,1
3611,3612,hospital corp of america,ORG,2
3612,3613,calny inc sets,ORG,1
3613,3614,rowan cos inc,ORG,1
3614,3615,fhlbb,ORG,11
3615,3616,federal home loan bank board,ORG,3
3616,3617,tass news agency,ORG,2
3617,3618,kentucky central,ORG,1
3618,3619,bluegrass broadcasting co inc,ORG,1
3619,3620,tk communications inc,ORG,1
3620,3621,fcc,ORG,12
3621,3622,lewiston bank,ORG,1
3622,3623,first bank,ORG,2
3623,3624,icn,ORG,16
3624,3625,syncor icn pharmaceuticals inc,ORG,1
3625,3626,syncor international corp,ORG,1
3626,3627,dixons,ORG,91
3627,3628,dixons group plc,ORG,14
3628,3629,cyclops corp,ORG,24
3629,3630,brookings institution,ORG,1
3630,3631,crandall,ORG,3
3631,3632,tamura,ORG,5
3632,3633,first chicago corp,ORG,2
3633,3634,merrill lynch economics inc,ORG,2
3634,3635,chemical bank,ORG,9
3635,3636,first chicago,ORG,3
3636,3637,central american nations,ORG,1
3637,3638,comsat-contel,ORG,1
3638,3639,contel corp would,ORG,1
3639,3640,contel,ORG,7
3640,3641,crs,ORG,4
3641,3642,comsat,ORG,3
3642,3643,m-3,ORG,18
3643,3644,the asian development bank,ORG,1
3644,3645,pct national mutual royal bank ltd,ORG,1
3645,3646,westpac banking corp,ORG,2
3646,3647,westpac,ORG,6
3647,3648,carling,ORG,12
3648,3649,the united arab emirates,ORG,4
3649,3650,the ministry of trade,ORG,4
3650,3651,gm,ORG,26
3651,3652,the peking review magazine,ORG,1
3652,3653,singapore petroleum co,ORG,1
3653,3654,singapore petroleum co pte ltd,ORG,3
3654,3655,spc,ORG,3
3655,3656,nihon keizai newspaper,ORG,1
3656,3657,ftc,ORG,18
3657,3658,the tokyo commodity exchange,ORG,2
3658,3659,reuters the ministry of international trade,ORG,1
3659,3660,goldfields consolidated ltd,ORG,2
3660,3661,rgc,ORG,3
3661,3662,singapore pte lte,ORG,1
3662,3663,the kuwait central bank,ORG,1
3663,3664,shell,ORG,27
3664,3665,caltex,ORG,7
3665,3666,shell eastern pte ltd,ORG,1
3666,3667,caltex asia ltd,ORG,2
3667,3668,bp singapore pte ltd,ORG,2
3668,3669,bangladesh petroleum corporation,ORG,1
3669,3670,ec tax philippine coconut authority,ORG,1
3670,3671,pca,ORG,6
3671,3672,oxford university's,ORG,1
3672,3673,the u.s. soybean association,ORG,1
3673,3674,pemex,ORG,14
3674,3675,petroleos mexicanos,ORG,6
3675,3676,allegis corp,ORG,3
3676,3677,united steelworkers of america,ORG,7
3677,3678,cominco ltd,ORG,7
3678,3679,ciba-geigy,ORG,15
3679,3680,yale,ORG,4
3680,3681,cominco union,ORG,1
3681,3682,declare force majeire,ORG,1
3682,3683,boeing co,ORG,3
3683,3684,boeing,ORG,21
3684,3685,nutone and yale,ORG,1
3685,3686,hoare govette ltd,ORG,1
3686,3687,barclays de zoete wedd ltd,ORG,2
3687,3688,nutone,ORG,1
3688,3689,national security,ORG,1
3689,3690,national security insurance co,ORG,1
3690,3691,the alabama department of insurance,ORG,1
3691,3692,atlantic american corp,ORG,1
3692,3693,bankers fidelity life insurance co and,ORG,1
3693,3694,georgia casualty insurance co.,ORG,1
3694,3695,lloyds shipping intelligence,ORG,6
3695,3696,uccel corp,ORG,4
3696,3697,the ceylon workers,ORG,1
3697,3698,cwc,ORG,2
3698,3699,spectra-physics inc,ORG,1
3699,3700,ciba-geigy ltd,ORG,1
3700,3701,ciba-geigy's,ORG,2
3701,3702,reliance group holdings inc's,ORG,1
3702,3703,onic,ORG,7
3703,3704,the national union of agricultural,ORG,1
3704,3705,non-ec,ORG,9
3705,3706,argosystems inc,ORG,3
3706,3707,tbc holdings corp,ORG,1
3707,3708,argosystems,ORG,2
3708,3709,boeing co.,ORG,1
3709,3710,new york stock exchange,ORG,1
3710,3711,eddie entertainment marketing inc,ORG,1
3711,3712,crazy eddie inc,ORG,3
3712,3713,crazy eddie inc's,ORG,1
3713,3714,ongc,ORG,4
3714,3715,savings bancorp inc,ORG,2
3715,3716,conneticut chartered society for savings,ORG,1
3716,3717,petroleum intelligence weekly,ORG,1
3717,3718,mobil corp and,ORG,1
3718,3719,"chevron corp 550,000",ORG,1
3719,3720,piw,ORG,3
3720,3721,foundation inc,ORG,1
3721,3722,aramco,ORG,5
3722,3723,aramco corp,ORG,1
3723,3724,chevron corp,ORG,4
3724,3725,cpc international inc,ORG,8
3725,3726,ajinomoto co inc,ORG,2
3726,3727,cpc,ORG,54
3727,3728,ajinomoto,ORG,7
3728,3729,knorr foods co ltd,ORG,1
3729,3730,borden,ORG,7
3730,3731,porex to merge,ORG,1
3731,3732,medco porex technologies corp,ORG,1
3732,3733,medco containment services inc,ORG,1
3733,3734,prex holders,ORG,1
3734,3735,medco,ORG,6
3735,3736,porex,ORG,1
3736,3737,colt industries inc,ORG,1
3737,3738,polymer engineering ltd,ORG,1
3738,3739,the dowty group plc,ORG,1
3739,3740,jukebox network inc,ORG,1
3740,3741,cea investors partnership ii,ORG,1
3741,3742,group inc,ORG,2
3742,3743,utilities investment inc,ORG,1
3743,3744,pennsylvania enterprises inc,ORG,1
3744,3745,the pennsylvania enterprises board,ORG,1
3745,3746,wilkes-barre,ORG,1
3746,3747,midland co,ORG,2
3747,3748,raven industries,ORG,1
3748,3749,business raven industries inc,ORG,1
3749,3750,raven's,ORG,1
3750,3751,astoria industries inc,ORG,1
3751,3752,glasstite inc subsidiary,ORG,1
3752,3753,n' pak,ORG,7
3753,3754,n' pak stores inc,ORG,1
3754,3755,bilzerian,ORG,24
3755,3756,n' pak board,ORG,1
3756,3757,maxwell,ORG,9
3757,3758,harcourt,ORG,46
3758,3759,first boston securities corp,ORG,2
3759,3760,first boston,ORG,23
3760,3761,steinberg group,ORG,1
3761,3762,pizza inn inc,ORG,2
3762,3763,smg acquisition corp,ORG,1
3763,3764,supermarkets general corp,ORG,5
3764,3765,rhone-poulenc,ORG,6
3765,3766,monsanto chemical co europe-africa,ORG,1
3766,3767,11:14:25.82,ORG,1
3767,3768,borden inc,ORG,1
3768,3769,blue channel inc,ORG,1
3769,3770,rohm,ORG,1
3770,3771,haas co,ORG,1
3771,3772,woodstock bancorp,ORG,1
3772,3773,bancorp inc,ORG,2
3773,3774,(woodstock state bancorp inc),ORG,1
3774,3775,woodstock's,ORG,1
3775,3776,bancorp,ORG,12
3776,3777,dlr state bank of woodstock,ORG,1
3777,3778,ecgd,ORG,6
3778,3779,coke,ORG,11
3779,3780,coca-cola bottling,ORG,2
3780,3781,coca-cola co,ORG,2
3781,3782,coca-cola,ORG,1
3782,3783,garfinckel,ORG,1
3783,3784,wallace,ORG,1
3784,3785,wallace computer services inc,ORG,2
3785,3786,rockwell-barnes inc,ORG,1
3786,3787,luckey,ORG,4
3787,3788,sun co inc,ORG,1
3788,3789,geodyne resources inc,ORG,1
3789,3790,iit,ORG,1
3790,3791,geodyne,ORG,3
3791,3792,snyder,ORG,17
3792,3793,geodyne board,ORG,1
3793,3794,geodyne resources,ORG,1
3794,3795,conoco-statoil,ORG,1
3795,3796,conoco norge a/,ORG,1
3796,3797,abn bank,ORG,1
3797,3798,abn,ORG,6
3798,3799,amro bank,ORG,2
3799,3800,northgate quebec,ORG,2
3800,3801,northgate exploration ltd,ORG,3
3801,3802,northgate,ORG,2
3802,3803,royal,ORG,2
3803,3804,pct andover,ORG,1
3804,3805,theodore sall inc and liberty smelting,ORG,1
3805,3806,atwood brass mill,ORG,1
3806,3807,cellular inc,ORG,1
3807,3808,michigan cellular inc to century,ORG,1
3808,3809,enterprises inc,ORG,2
3809,3810,the commodity exchange,ORG,7
3810,3811,elders futures inc,ORG,4
3811,3812,o'neill,ORG,7
3812,3813,u.s. gulf of mexico,ORG,1
3813,3814,the gulf of mexico,ORG,1
3814,3815,offshore data services,ORG,1
3815,3816,video monitors inc,ORG,1
3816,3817,clark copy international corp,ORG,1
3817,3818,kongsberg,ORG,2
3818,3819,kongsberg vappenfabrikk,ORG,1
3819,3820,baker hughes inc,ORG,2
3820,3821,ladd furniture inc,ORG,1
3821,3822,philip crosby,ORG,1
3822,3823,philip crosby associates inc,ORG,3
3823,3824,peerless manufacturing,ORG,1
3824,3825,panhandle equipment co subsidiaries,ORG,1
3825,3826,peerless,ORG,2
3826,3827,hicks,ORG,2
3827,3828,haas group,ORG,2
3828,3829,eastern canada,ORG,3
3829,3830,kleen corp,ORG,4
3830,3831,breslube,ORG,2
3831,3832,hicks/haas group,ORG,1
3832,3833,inc,ORG,1
3833,3834,haas,ORG,2
3834,3835,acadia partners lp,ORG,1
3835,3836,spectradyne inc,ORG,1
3836,3837,alcoa,ORG,12
3837,3838,associates international inc's,ORG,1
3838,3839,microsoft corp,ORG,1
3839,3840,uccel corp.,ORG,1
3840,3841,liemandt,ORG,1
3841,3842,wyly corp,ORG,1
3842,3843,general electric co's,ORG,5
3843,3844,wang,ORG,15
3844,3845,merrill lynch research,ORG,1
3845,3846,u.s. justice department,ORG,4
3846,3847,uccel,ORG,1
3847,3848,first national telecommunications inc,ORG,1
3848,3849,first national entertainment corp,ORG,1
3849,3850,rotterdam,ORG,3
3850,3851,rapid-american,ORG,1
3851,3852,k mart,ORG,21
3852,3853,rapid-american corp,ORG,1
3853,3854,k mart corp,ORG,8
3854,3855,health systems inc,ORG,1
3855,3856,comed inc of denville,ORG,1
3856,3857,united asset,ORG,1
3857,3858,united asset management corp,ORG,2
3858,3859,computerland,ORG,14
3859,3860,computerland corp,ORG,1
3860,3861,e.m. warburg pincus,ORG,2
3861,3862,piosec,ORG,2
3862,3863,piosec technology ltd,ORG,1
3863,3864,kuala lumpur,ORG,1
3864,3865,info-data,ORG,2
3865,3866,usa outdoor,ORG,2
3866,3867,info-data inc,ORG,1
3867,3868,usa outdoor advertising inc,ORG,1
3868,3869,uni marts inc,ORG,1
3869,3870,the u.s. treasury,ORG,2
3870,3871,n' pak stores inc enters,ORG,1
3871,3872,shearson lehman brothers inc,ORG,14
3872,3873,montgomery securities,ORG,3
3873,3874,birr wilson securities,ORG,1
3874,3875,sybron corp unit,ORG,2
3875,3876,sybron corp,ORG,1
3876,3877,pharmacontrol,ORG,3
3877,3878,revco,ORG,3
3878,3879,pharmacontrol corp,ORG,1
3879,3880,fisher,ORG,11
3880,3881,fisher foods inc,ORG,2
3881,3882,1987/88-usda u.s. exporters,ORG,1
3882,3883,u.s. bancorp,ORG,5
3883,3884,texaco pipeline co,ORG,1
3884,3885,atlantic richfield corp,ORG,1
3885,3886,new york mercantile exchange,ORG,1
3886,3887,fortsmann,ORG,1
3887,3888,hutton shares e.f. hutton group inc,ORG,1
3888,3889,american express co,ORG,4
3889,3890,prudential bache,ORG,4
3890,3891,american express,ORG,78
3891,3892,wrather,ORG,3
3892,3893,wrather corp,ORG,2
3893,3894,synar,ORG,1
3894,3895,the general accounting office,ORG,4
3895,3896,gao,ORG,14
3896,3897,the international energy agency,ORG,5
3897,3898,iea,ORG,25
3898,3899,mpb corp allied-signal inc,ORG,1
3899,3900,mpb corp,ORG,2
3900,3901,mpb,ORG,2
3901,3902,allied-signal,ORG,2
3902,3903,jenrette securities corp.,ORG,1
3903,3904,republic american ups buckeye,ORG,1
3904,3905,republic american corp,ORG,1
3905,3906,american financial corp,ORG,5
3906,3907,kingsbridge,ORG,2
3907,3908,masco,ORG,1
3908,3909,kingsbridge holdings ltd,ORG,1
3909,3910,dresser industries inc,ORG,3
3910,3911,rosenkranz,ORG,4
3911,3912,wyse,ORG,1
3912,3913,co dresser industries inc,ORG,1
3913,3914,dresser,ORG,1
3914,3915,atcor seeks,ORG,1
3915,3916,consumer business atcor inc,ORG,1
3916,3917,roth-american inc,ORG,1
3917,3918,turco,ORG,2
3918,3919,roth-american,ORG,1
3919,3920,atcor,ORG,3
3920,3921,union pacific,ORG,20
3921,3922,union pacific corp,ORG,4
3922,3923,unp,ORG,1
3923,3924,uspci,ORG,1
3924,3925,kidder peabody and co.,ORG,3
3925,3926,the transportation and energy company,ORG,1
3926,3927,union pacific's,ORG,4
3927,3928,"trigon exploration co., inc",ORG,1
3928,3929,omni drilling,ORG,1
3929,3930,entex inc.,ORG,1
3930,3931,trigon,ORG,1
3931,3932,keystone first of america bank corp,ORG,1
3932,3933,keystone bancshares inc,ORG,1
3933,3934,keystone,ORG,3
3934,3935,nppc,ORG,16
3935,3936,the international trade commission's,ORG,1
3936,3937,the canadian pork council,ORG,1
3937,3938,hog market dekalb corp,ORG,1
3938,3939,ltv,ORG,8
3939,3940,steelworkers ltv corp's,ORG,1
3940,3941,ltv steel corp,ORG,1
3941,3942,the united steelworkers of america,ORG,1
3942,3943,edelman group,ORG,3
3943,3944,dominion textile inc,ORG,2
3944,3945,samjens acqusition corp,ORG,1
3945,3946,morgan stanley,ORG,14
3946,3947,entertainment marketing inc,ORG,2
3947,3948,the belzbergs of canada,ORG,1
3948,3949,geurin,ORG,1
3949,3950,turner,ORG,1
3950,3951,eddie's,ORG,1
3951,3952,first union,ORG,3
3952,3953,first union corp,ORG,4
3953,3954,commerical bank,ORG,1
3954,3955,international data corp,ORG,1
3955,3956,e.m. warburg,ORG,1
3956,3957,mattel inc,ORG,1
3957,3958,ingersoll,ORG,2
3958,3959,businessland inc,ORG,1
3959,3960,tandy corp's,ORG,1
3960,3961,radio shack,ORG,1
3961,3962,ladd furniture inc's,ORG,1
3962,3963,clayton-marcus,ORG,1
3963,3964,cis,ORG,3
3964,3965,cis technologies inc,ORG,1
3965,3966,waste management board okays modulaire,ORG,1
3966,3967,waste management inc,ORG,6
3967,3968,burlington industries inc's,ORG,2
3968,3969,samjens acquisition corp's,ORG,1
3969,3970,morgan stanley group inc,ORG,2
3970,3971,painewebber group inc .,ORG,1
3971,3972,samjens lawyers,ORG,1
3972,3973,samjens,ORG,1
3973,3974,edelman,ORG,5
3974,3975,dominion textile ltd,ORG,1
3975,3976,burlington idustries inc,ORG,1
3976,3977,securities and exchange commission,ORG,4
3977,3978,continental materials corp,ORG,1
3978,3979,continental materials,ORG,1
3979,3980,continental associates,ORG,2
3980,3981,ameribanc investors group,ORG,1
3981,3982,ameribanc,ORG,1
3982,3983,credit du nord,ORG,2
3983,3984,discount corp.,ORG,4
3984,3985,bank of tokyo,ORG,1
3985,3986,first national bank of chicago,ORG,3
3986,3987,discount corp's,ORG,1
3987,3988,marine midland bank,ORG,3
3988,3989,natsuo,ORG,1
3989,3990,marine midland's,ORG,2
3990,3991,first boston inc,ORG,9
3991,3992,accion democratica party,ORG,1
3992,3993,the energy ministry,ORG,1
3993,3994,etl,ORG,21
3994,3995,esso singapore pte ltd,ORG,2
3995,3996,shell eastern petroleum pte ltd,ORG,1
3996,3997,singapore pte ltd,ORG,1
3997,3998,the petroleum council,ORG,1
3998,3999,gulf security japan,ORG,1
3999,4000,nakasone,ORG,10
4000,4001,mees newsletter,ORG,1
4001,4002,mees,ORG,3
4002,4003,non-opec oman,ORG,1
4003,4004,central bank,ORG,5
4004,4005,the national economic development authority,ORG,1
4005,4006,neda,ORG,2
4006,4007,the national statistics office,ORG,9
4007,4008,the economics ministry,ORG,5
4008,4009,stad rotterdam,ORG,3
4009,4010,stad rotterdam's,ORG,1
4010,4011,europeesche,ORG,1
4011,4012,aga ab,ORG,2
4012,4013,igon,ORG,5
4013,4014,union carbide corp's,ORG,1
4014,4015,linde ag,ORG,1
4015,4016,aga,ORG,4
4016,4017,aga france sa,ORG,1
4017,4018,santos ltd,ORG,7
4018,4019,kohl,ORG,1
4019,4020,overlook poehl's,ORG,1
4020,4021,citibank ag,ORG,3
4021,4022,the bank of finland,ORG,6
4022,4023,the kuwait news agency,ORG,2
4023,4024,british petroleum lp,ORG,1
4024,4025,shell u.k. ltd,ORG,1
4025,4026,lpg,ORG,17
4026,4027,al-riyadh,ORG,2
4027,4028,the central bank's,ORG,5
4028,4029,bank of england,ORG,26
4029,4030,glynwed,ORG,1
4030,4031,stg glynwed international plc,ORG,1
4031,4032,gallaher ltd,ORG,1
4032,4033,fip,ORG,1
4033,4034,the argosystems board,ORG,1
4034,4035,united westburneshares dumez investments inc,ORG,1
4035,4036,united westburne industries ltd,ORG,1
4036,4037,dumez,ORG,5
4037,4038,"unicorp canada corp ,",ORG,1
4038,4039,westburne international ltd,ORG,1
4039,4040,agip,ORG,3
4040,4041,carolco,ORG,1
4041,4042,lieberman lieberman enterprises inc,ORG,1
4042,4043,carolco pictures inc,ORG,2
4043,4044,morgan grenfell securities,ORG,1
4044,4045,morgan grenfell's,ORG,1
4045,4046,bell forecast,ORG,1
4046,4047,justin silverton,ORG,1
4047,4048,buckmaster,ORG,1
4048,4049,greenwell montagu gilt-,ORG,1
4049,4050,chase manhattan,ORG,15
4050,4051,eni,ORG,4
4051,4052,standard bank ltd,ORG,1
4052,4053,basix corp to,ORG,1
4053,4054,basix corp,ORG,1
4054,4055,basix,ORG,1
4055,4056,industries inc,ORG,5
4056,4057,flotilla sri lanka,ORG,1
4057,4058,jaffna,ORG,1
4058,4059,the imf and world bank,ORG,7
4059,4060,central kansas,ORG,3
4060,4061,grace,ORG,1
4061,4062,monier csr ltd,ORG,1
4062,4063,montrose,ORG,2
4063,4064,montrose capital,ORG,1
4064,4065,icco,ORG,2
4065,4066,acme precision,ORG,2
4066,4067,acme precision products inc,ORG,2
4067,4068,acme,ORG,3
4068,4069,brewer carling o'keefe ltd,ORG,1
4069,4070,carling series,ORG,1
4070,4071,the national broiler council,ORG,1
4071,4072,u.s. house,ORG,22
4072,4073,ronda inc,ORG,1
4073,4074,healthsouth,ORG,2
4074,4075,healthsouth rehabilitation corp,ORG,1
4075,4076,banc one,ORG,1
4076,4077,banc one corp,ORG,1
4077,4078,first national bank of bloomington,ORG,1
4078,4079,orion broadcast,ORG,1
4079,4080,orion broadcast group inc,ORG,1
4080,4081,orion financial services corp subsidiary,ORG,1
4081,4082,purchase fn realty services inc,ORG,1
4082,4083,lawson,ORG,3
4083,4084,the state statistics institute,ORG,6
4084,4085,the senate energy committee,ORG,2
4085,4086,hodel,ORG,2
4086,4087,samjens acquisition corp,ORG,2
4087,4088,morgan stanley group,ORG,1
4088,4089,samjens bid,ORG,1
4089,4090,westin hotels limited partnership,ORG,1
4090,4091,allegis sold,ORG,1
4091,4092,westin hotels,ORG,2
4092,4093,transworld industries inc,ORG,1
4093,4094,spiridellis consulting group inc,ORG,1
4094,4095,control data corp.,ORG,1
4095,4096,control data,ORG,1
4096,4097,lukman,ORG,19
4097,4098,"schroeder, munchmeyer",ORG,1
4098,4099,hengst investment gmbh,ORG,1
4099,4100,bethmann bank,ORG,2
4100,4101,hengst,ORG,1
4101,4102,bethmann,ORG,1
4102,4103,saarbruecken,ORG,1
4103,4104,alcan,ORG,23
4104,4105,alcan aluminium ltd,ORG,7
4105,4106,ex-usda,ORG,1
4106,4107,foreman,ORG,1
