,id,name,label,mentions
3614,3615,"3,630.0 billion dlrs",MONEY,1
3615,3616,"2,893.3 billion dlrs",MONEY,1
3616,3617,18.6 billion dlrs,MONEY,1
3617,3618,8.8 billion dlrs,MONEY,1
3618,3619,7.0 billion dlr,MONEY,1
3619,3620,1.6 billion dlrs,MONEY,13
3620,3621,6.7 billion dlrs,MONEY,2
3621,3622,about 90 mln,MONEY,1
3622,3623,about 733 mln dlrs,MONEY,1
3623,3624,about 183 mln,MONEY,1
3624,3625,about 900 mln dlrs,MONEY,1
3625,3626,about 175 mln dlrs,MONEY,3
3626,3627,about three billion dlrs,MONEY,2
3627,3628,25.60 canadian dlrs,MONEY,2
3628,3629,24.08 canadian dlrs,MONEY,1
3629,3630,19 dlrs,MONEY,10
3630,3631,19.35 dollars,MONEY,1
3631,3632,25.60 dlrs canadian/bbl,MONEY,2
3632,3633,another 2.0 billion,MONEY,1
3633,3634,19.00 dlrs,MONEY,7
3634,3635,"3,211 billion lire",MONEY,3
3635,3636,"2,040 billion",MONEY,2
3636,3637,"1,555 billion lire",MONEY,2
3637,3638,299 billion lire,MONEY,2
3638,3639,"67,110 billion lire",MONEY,1
3639,3640,"35,243 billion lire",MONEY,1
3640,3641,"18,277 billion lire",MONEY,1
3641,3642,"20,028 billion",MONEY,1
3642,3643,"10,610 billion",MONEY,1
3643,3644,"10,528 billion",MONEY,1
3644,3645,18.10 dlrs,MONEY,5
3645,3646,26.50 dlrs canadian,MONEY,1
3646,3647,23.77 dlrs canadian,MONEY,1
3647,3648,over 300 mln dlrs,MONEY,1
3648,3649,7.71 mln,MONEY,1
3649,3650,393 mln bushels,MONEY,1
3650,3651,551 mln bushels,MONEY,1
3651,3652,19.35 dlrs,MONEY,3
3652,3653,10.6 mln dlrs,MONEY,3
3653,3654,271.7 mln,MONEY,1
3654,3655,639 mln dlrs,MONEY,1
3655,3656,628.3 mln,MONEY,1
3656,3657,771 mln and,MONEY,1
3657,3658,around 256.1 mln dlrs,MONEY,1
3658,3659,403.3 mln,MONEY,1
3659,3660,32 mln,MONEY,2
3660,3661,around 120.9 mln dlrs,MONEY,1
3661,3662,165.7 mln dlrs,MONEY,1
3662,3663,around 500 mln kwacha,MONEY,1
3663,3664,718 mln kwacha,MONEY,2
3664,3665,19 mln kwacha,MONEY,2
3665,3666,eight kwacha,MONEY,1
3666,3667,10 kwacha,MONEY,1
3667,3668,69 cents,MONEY,3
3668,3669,55 cents,MONEY,2
3669,3670,under 40 cents,MONEY,1
3670,3671,77.33 billion shillings,MONEY,2
3671,3672,48.84 billion shillings,MONEY,2
3672,3673,28.49 billion,MONEY,2
3673,3674,only 3.35 billion shillings,MONEY,1
3674,3675,the 15 mln dlrs,MONEY,1
3675,3676,1.35 cents,MONEY,1
3676,3677,70.95 cents,MONEY,1
3677,3678,71.25 cents,MONEY,1
3678,3679,2.20 billion dlrs,MONEY,3
3679,3680,97.963 dlrs,MONEY,1
3680,3681,97.965 dlrs,MONEY,1
3681,3682,the 1.20 billion dlrs,MONEY,1
3682,3683,91.529 dlrs,MONEY,1
3683,3684,1.20 billion dlrs,MONEY,2
3684,3685,"474,000 dlrs",MONEY,1
3685,3686,six thousand dlrs,MONEY,1
3686,3687,540 dlrs,MONEY,1
3687,3688,"1,210 dlrs",MONEY,1
3688,3689,nearly 190 mln dlrs,MONEY,1
3689,3690,262 mln dlrs,MONEY,1
3690,3691,702.4 mln dlrs,MONEY,2
3691,3692,235.75 billion,MONEY,1
3692,3693,74.0 cents,MONEY,1
3693,3694,17-dlrs,MONEY,1
3694,3695,5.17 dlrs,MONEY,1
3695,3696,9.32 dlrs,MONEY,1
3696,3697,5.2 billion-dlr,MONEY,1
3697,3698,five billion mark,MONEY,1
3698,3699,37 billion dlrs,MONEY,3
3699,3700,35.8 billion,MONEY,2
3700,3701,29 billion dlrs,MONEY,1
3701,3702,12.4 pct,MONEY,2
3702,3703,10.625 dlrs,MONEY,1
3703,3704,87 billion dlrs,MONEY,1
3704,3705,about 125 billion dlrs,MONEY,1
3705,3706,144 billion dlrs,MONEY,1
3706,3707,about 190 billion dollars,MONEY,1
3707,3708,a high 125 billion dlrs,MONEY,1
3708,3709,147.25 billion,MONEY,1
3709,3710,around four billion,MONEY,1
3710,3711,12 billion dlrs,MONEY,5
3711,3712,75 mln dlrs,MONEY,7
3712,3713,over 75 mln dlrs,MONEY,1
3713,3714,29.3 billion dlrs,MONEY,1
3714,3715,32 billion dlr,MONEY,1
3715,3716,28.9 billion dlrs,MONEY,1
3716,3717,28.6 billion dlrs,MONEY,3
3717,3718,26.1 billion dlrs,MONEY,1
3718,3719,16.00 pct,MONEY,1
3719,3720,eight billion dlr,MONEY,7
3720,3721,745.7 billion dlrs,MONEY,1
3721,3722,more than 12 billion dlrs,MONEY,1
3722,3723,385 mln dlrs,MONEY,1
3723,3724,around 500 mln dlrs,MONEY,1
3724,3725,434-billion-yen,MONEY,1
3725,3726,32 billion yen,MONEY,1
3726,3727,another 24 billion yen,MONEY,1
3727,3728,147 billion yen,MONEY,1
3728,3729,97.6 billion rupiah,MONEY,1
3729,3730,320 billion yen,MONEY,1
3730,3731,"about 1,450 dlrs",MONEY,1
3731,3732,only about 500 mln,MONEY,1
3732,3733,well over 60 billion,MONEY,1
3733,3734,five taiwanese cents,MONEY,1
3734,3735,five to eight cents,MONEY,1
3735,3736,24 billion yen,MONEY,1
3736,3737,68.3 billion yen,MONEY,1
3737,3738,6.3 billion yen,MONEY,1
3738,3739,the 45.7 billion yen,MONEY,1
3739,3740,91.1 billion yen,MONEY,1
3740,3741,another 32 billion yen,MONEY,1
3741,3742,an additional 6.5 billion yen,MONEY,1
3742,3743,93.2 billion yen,MONEY,1
3743,3744,10 billion yen,MONEY,2
3744,3745,1.61 billion dlrs,MONEY,2
3745,3746,1.97 billion,MONEY,1
3746,3747,1.76 billion dlr,MONEY,1
3747,3748,6.05 billion dlrs,MONEY,1
3748,3749,141.04 yen,MONEY,1
3749,3750,76.5 mln dlrs,MONEY,1
3750,3751,184.4 mln,MONEY,1
3751,3752,about 188 mln dlrs,MONEY,1
3752,3753,261 mln dlrs,MONEY,4
3753,3754,1.1 billiob dlrs,MONEY,1
3754,3755,31.1 mln,MONEY,1
3755,3756,246.9 mln stg,MONEY,1
3756,3757,192.7 mln,MONEY,1
3757,3758,4.04 billion,MONEY,1
3758,3759,five pence,MONEY,1
3759,3760,100 yen,MONEY,2
3760,3761,some 10 billion dlrs,MONEY,2
3761,3762,93.76 billion dlrs,MONEY,1
3762,3763,"the 6,000 billion yen",MONEY,1
3763,3764,eight billion taiwan dlrs,MONEY,1
3764,3765,17.99 billion,MONEY,1
3765,3766,23 billion dlrs,MONEY,1
3766,3767,7.43 billion rand,MONEY,1
3767,3768,7.24 billion rand,MONEY,1
3768,3769,15 yen,MONEY,1
3769,3770,up to 150 mln stg,MONEY,1
3770,3771,100 mln stg,MONEY,4
3771,3772,640 mln,MONEY,1
3772,3773,1.4 billion riyals,MONEY,1
3773,3774,about 370 mln dlrs,MONEY,6
3774,3775,367 mln dlrs,MONEY,2
3775,3776,27 dlrs,MONEY,14
3776,3777,about 367 mln dlrs,MONEY,2
3777,3778,191 mln dlrs,MONEY,4
3778,3779,15 dlrs,MONEY,7
3779,3780,3.00 dlrs,MONEY,1
3780,3781,45 mln dlrs,MONEY,10
3781,3782,2.2 mln dlrs,MONEY,3
3782,3783,25.60 dlrs,MONEY,2
3783,3784,25.60 dlrs/bbl,MONEY,1
3784,3785,the 100 mln stg,MONEY,1
3785,3786,24 canadian,MONEY,1
3786,3787,70.3 billion,MONEY,1
3787,3788,88.0 billion,MONEY,1
3788,3789,more than 30 mln dlrs,MONEY,2
3789,3790,9.5 mln dlrs,MONEY,5
3790,3791,about 21.5 mln,MONEY,1
3791,3792,4.6 mln,MONEY,4
3792,3793,54.6 mln dlrs,MONEY,1
3793,3794,38.3 mln dlrs,MONEY,1
3794,3795,4.6 billion dlrs,MONEY,2
3795,3796,37 cents,MONEY,1
3796,3797,43 mln dlrs,MONEY,4
3797,3798,about 34 mln dlrs,MONEY,1
3798,3799,about 54 mln dlrs,MONEY,2
3799,3800,430 mln dlrs,MONEY,8
3800,3801,about 2.7 billion stg,MONEY,1
3801,3802,352 mln dlrs,MONEY,1
3802,3803,260 mln dlrs,MONEY,4
3803,3804,35.65 billion dlrs,MONEY,1
3804,3805,874 mln dlrs,MONEY,1
3805,3806,79.97 billion dlrs,MONEY,1
3806,3807,952 mln dlrs,MONEY,1
3807,3808,184.45 billion dlrs,MONEY,1
3808,3809,549 mln dlrs,MONEY,1
3809,3810,225.30 billion dlrs,MONEY,1
3810,3811,584 mln dlrs,MONEY,2
3811,3812,127.58 billion dlrs,MONEY,1
3812,3813,37.96 billion dlrs,MONEY,1
3813,3814,753 mln dlrs,MONEY,2
3814,3815,229.05 billion dlrs,MONEY,1
3815,3816,92 mln dlrs,MONEY,1
3816,3817,minus 1.92 billion dlrs,MONEY,2
3817,3818,17.11 billion dlrs,MONEY,1
3818,3819,59 mln dlrs,MONEY,4
3819,3820,2.65 billion dlrs,MONEY,5
3820,3821,424 mln dlrs,MONEY,1
3821,3822,227.38 billion dlrs,MONEY,1
3822,3823,78.00 billion dlrs,MONEY,1
3823,3824,42.45 billion dlrs,MONEY,1
3824,3825,2.88 mln,MONEY,1
3825,3826,around one billion,MONEY,1
3826,3827,14.1 mln dlrs,MONEY,1
3827,3828,70 mln dlrs,MONEY,3
3828,3829,72 cents,MONEY,1
3829,3830,80 cents,MONEY,3
3830,3831,750 mln dlrs,MONEY,6
3831,3832,about 200 mln dlrs,MONEY,11
3832,3833,31 dlrs,MONEY,3
3833,3834,10.0 pct,MONEY,1
3834,3835,1.0 mln dlrs,MONEY,1
3835,3836,5.05 dlrs,MONEY,1
3836,3837,13 mln,MONEY,2
3837,3838,only 5.2 billion dlrs,MONEY,1
3838,3839,58.6 billion dlrs,MONEY,3
3839,3840,up to 10 mln,MONEY,2
3840,3841,more than 380 mln dlrs,MONEY,1
3841,3842,about 13 mln dlrs,MONEY,4
3842,3843,1.3 mln dlrs,MONEY,6
3843,3844,12.7 mln,MONEY,1
3844,3845,4.2 mln,MONEY,6
3845,3846,three mln canadian dlrs,MONEY,1
3846,3847,10 mln canadian dlrs,MONEY,1
3847,3848,over 80 mln canadian dlrs,MONEY,1
3848,3849,275.61 billion,MONEY,1
3849,3850,546 mln dlrs,MONEY,1
3850,3851,278.12 billion dlrs,MONEY,1
3851,3852,under 15 mln dlrs,MONEY,1
3852,3853,a record 100 mln dlrs,MONEY,1
3853,3854,about 115 mln dlrs,MONEY,1
3854,3855,35.2 mln,MONEY,2
3855,3856,50.50 dlrs,MONEY,1
3856,3857,1.7 billion dlrs,MONEY,5
3857,3858,0.1 per cent,MONEY,1
3858,3859,24.25 billion,MONEY,1
3859,3860,almost one mln dlrs,MONEY,1
3860,3861,20 dlrs,MONEY,7
3861,3862,17.30 dlrs,MONEY,1
3862,3863,20.30 dlrs,MONEY,1
3863,3864,22 dlrs,MONEY,2
3864,3865,1.54 mln,MONEY,3
3865,3866,up to 20 cents,MONEY,1
3866,3867,302.6 mln,MONEY,3
3867,3868,up to one mln bpd,MONEY,1
3868,3869,15.8 mln bpd,MONEY,2
3869,3870,121.55 mln stg,MONEY,1
3870,3871,about 126 mln,MONEY,1
3871,3872,131.67 mln,MONEY,1
3872,3873,6.45 mln stg,MONEY,1
3873,3874,100 billion yen,MONEY,1
3874,3875,400 billion yen,MONEY,2
3875,3876,"1,200 billion yen",MONEY,2
3876,3877,200 billion yen,MONEY,3
3877,3878,3.6503 pct,MONEY,1
3878,3879,"1,900 billion yen",MONEY,1
3879,3880,1.1 billion,MONEY,2
3880,3881,1.805 billion dlrs,MONEY,2
3881,3882,1.113 billion dlrs,MONEY,1
3882,3883,2.7 billion dlrs,MONEY,8
3883,3884,410 mln dlrs,MONEY,1
3884,3885,500 mln,MONEY,9
3885,3886,290 mln,MONEY,3
3886,3887,about 80 mln dlrs,MONEY,2
3887,3888,about 22 mln dlrs,MONEY,3
3888,3889,around 16 cents,MONEY,1
3889,3890,106 mln,MONEY,7
3890,3891,about 6.5 billion,MONEY,1
3891,3892,17.7 mln,MONEY,1
3892,3893,nearly 18 mln bpd,MONEY,1
3893,3894,1.466 mln bpd,MONEY,1
3894,3895,2.255 mln bpd,MONEY,1
3895,3896,2.369 mln,MONEY,2
3896,3897,1.466 mln,MONEY,3
3897,3898,2.255 mln,MONEY,1
3898,3899,7.5 billion marks,MONEY,2
3899,3900,10.6 billion marks,MONEY,2
3900,3901,235 mln dlrs,MONEY,2
3901,3902,more than 99 mln dlrs,MONEY,1
3902,3903,3.6 mln,MONEY,2
3903,3904,96.9 mln dlrs,MONEY,1
3904,3905,about 16 cents,MONEY,1
3905,3906,7.93 dlrs,MONEY,1
3906,3907,about 11.9 mln dlrs,MONEY,2
3907,3908,three cents,MONEY,3
3908,3909,52.5 cents,MONEY,1
3909,3910,53.5 cents,MONEY,1
3910,3911,about 12.1 mln dlrs,MONEY,1
3911,3912,eight dlrs,MONEY,2
3912,3913,19-1/2 cents,MONEY,1
3913,3914,5.43-1/2,MONEY,1
3914,3915,up to 1.5 mln,MONEY,1
3915,3916,approximately 4 dlrs,MONEY,1
3916,3917,528 mln dlrs,MONEY,1
3917,3918,an estimated 4.2 billion dlrs,MONEY,1
3918,3919,58 dlrs,MONEY,4
3919,3920,405 mln dlrs,MONEY,1
3920,3921,69 dlrs,MONEY,2
3921,3922,11.3 mln dlrs,MONEY,2
3922,3923,31.5 mln,MONEY,2
3923,3924,16.3 mln,MONEY,1
3924,3925,7.00 dlrs,MONEY,1
3925,3926,22 billion pesetas,MONEY,1
3926,3927,7.58 billion markka,MONEY,1
3927,3928,15.88 dlrs,MONEY,1
3928,3929,up to five mln dlrs,MONEY,3
3929,3930,"about 1,300,000 dlrs",MONEY,1
3930,3931,300 mln bbls,MONEY,1
3931,3932,263.3 mln dlrs,MONEY,1
3932,3933,8.944 mln dlrs,MONEY,1
3933,3934,one billion dollars,MONEY,1
3934,3935,5.7 billion dollar,MONEY,1
3935,3936,14.50 bolivars,MONEY,2
3936,3937,7.50 bolivars,MONEY,1
3937,3938,20 billion bolivars,MONEY,2
3938,3939,44.480 billion bolivars,MONEY,1
3939,3940,8.023 billion dlrs,MONEY,1
3940,3941,2.5 mln,MONEY,4
3941,3942,"1,7754,000 mln dlrs",MONEY,1
3942,3943,about 25 mln dlrs,MONEY,5
3943,3944,nine dlrs,MONEY,2
3944,3945,22.5 mln dlrs,MONEY,4
3945,3946,around 1.8 billion dlrs,MONEY,1
3946,3947,417 mln dlrs,MONEY,1
3947,3948,888 mln dlrs,MONEY,2
3948,3949,25 billion dlrs,MONEY,4
3949,3950,183.432 billion bolivars,MONEY,1
3950,3951,16.35 dlrs,MONEY,2
3951,3952,149.925 billion bolivars,MONEY,1
3952,3953,34.186 billion,MONEY,1
3953,3954,2.6 billion dlrs,MONEY,4
3954,3955,about 850 mln dlrs,MONEY,1
3955,3956,217 mln dlrs,MONEY,10
3956,3957,257 dlrs,MONEY,1
3957,3958,around 10 mln dlrs,MONEY,1
3958,3959,about 720 mln dlrs,MONEY,1
3959,3960,18.2 per cent,MONEY,1
3960,3961,5.23 billion dlrs,MONEY,1
3961,3962,5.63 billion dlrs,MONEY,1
3962,3963,seven billion dlrs,MONEY,5
3963,3964,169.2 mln dlrs,MONEY,1
3964,3965,2.75 mln,MONEY,3
3965,3966,another six mln dlrs,MONEY,1
3966,3967,6.5 mln dlrs,MONEY,4
3967,3968,36.03 mln,MONEY,1
3968,3969,1.90 mln,MONEY,1
3969,3970,1.62 mln,MONEY,1
3970,3971,1.12 mln,MONEY,1
3971,3972,14.10 mln,MONEY,1
3972,3973,142 yen,MONEY,1
3973,3974,"another 1,000 ringgit",MONEY,1
3974,3975,14.7 pct,MONEY,2
3975,3976,2.1 mln,MONEY,2
3976,3977,one billion shillings,MONEY,1
3977,3978,45 mln canadian dlrs,MONEY,3
3978,3979,1.79 marks,MONEY,1
3979,3980,488 mln dlrs,MONEY,1
3980,3981,477 mln,MONEY,1
3981,3982,4.4 billion,MONEY,5
3982,3983,half-billion-dollar,MONEY,1
3983,3984,1.669 mln,MONEY,2
3984,3985,1.493 mln,MONEY,2
3985,3986,500 mln marks,MONEY,6
3986,3987,87.0 billion,MONEY,4
3987,3988,up to seven mln,MONEY,1
3988,3989,a record 19 mln tonnes,MONEY,1
3989,3990,94.00 dlrs,MONEY,2
3990,3991,1.8200 marks,MONEY,1
3991,3992,4.9 billion stg,MONEY,1
3992,3993,1.66 billion stg,MONEY,1
3993,3994,978 mln stg,MONEY,1
3994,3995,around 1.5 billion to two billion dlrs,MONEY,1
3995,3996,72 billion,MONEY,1
3996,3997,about 69 billion,MONEY,1
3997,3998,about 42 billion,MONEY,1
3998,3999,72 billion dlrs,MONEY,1
3999,4000,a record 14.95 billion,MONEY,1
4000,4001,11.05 billion,MONEY,1
4001,4002,about 20 billion dlrs,MONEY,3
4002,4003,80 billion,MONEY,2
4003,4004,63.96 billion,MONEY,1
4004,4005,39.79 billion,MONEY,1
4005,4006,24.17 billion,MONEY,1
4006,4007,19.75 rupees per kg,MONEY,1
4007,4008,15 cents,MONEY,2
4008,4009,20.92 rupees,MONEY,1
4009,4010,20.45 rupees,MONEY,1
4010,4011,22.05 rupees,MONEY,1
4011,4012,19.56 dlrs,MONEY,1
4012,4013,21.50 dlrs,MONEY,1
4013,4014,about 1.15 mln dlrs,MONEY,1
4014,4015,some 76 mln canadian dlrs,MONEY,1
4015,4016,2.23 dlrs,MONEY,2
4016,4017,36 mln dlrs,MONEY,2
4017,4018,21.95 dlrs,MONEY,2
4018,4019,19.50 dlrs,MONEY,2
4019,4020,9.57 dlrs,MONEY,1
4020,4021,12 mln stg,MONEY,2
4021,4022,616.7 mln,MONEY,1
4022,4023,1.7918 marks,MONEY,1
4023,4024,roughly 300 mln bushels,MONEY,1
4024,4025,up to 60 mln cubic feet,MONEY,1
4025,4026,71.3 mln dlrs,MONEY,1
4026,4027,468.6 mln dlrs,MONEY,1
4027,4028,1.132 billion dlrs,MONEY,1
4028,4029,1.204 billion dlrs,MONEY,1
4029,4030,146.8 mln dlrs,MONEY,1
4030,4031,between 322 mln dlrs,MONEY,1
4031,4032,966 mln dlrs,MONEY,1
4032,4033,a 150 mln dlrs,MONEY,1
4033,4034,5.6 mln,MONEY,1
4034,4035,2.0 mln,MONEY,4
4035,4036,370 mln,MONEY,3
4036,4037,370 mln dlrs,MONEY,1
4037,4038,5.6 billion dlrs,MONEY,2
4038,4039,3.98 mln,MONEY,3
4039,4040,2.42 mln,MONEY,2
4040,4041,12.50 dlrs,MONEY,2
4041,4042,53 dlrs,MONEY,3
4042,4043,10.89 dlrs,MONEY,1
4043,4044,1.494 billion dlrs,MONEY,1
4044,4045,1.434 billion dlrs,MONEY,1
4045,4046,540 mln dlrs,MONEY,2
4046,4047,2.694 billion dlrs,MONEY,1
4047,4048,2.76 billion dlrs,MONEY,1
4048,4049,1.32 billion dlrs,MONEY,1
4049,4050,7.857 billion dlrs,MONEY,1
4050,4051,8.667 billion dlrs,MONEY,1
4051,4052,320 mln dlrs,MONEY,3
4052,4053,222 mln dlrs,MONEY,5
4053,4054,212 mln,MONEY,1
4054,4055,10.2 billion dlrs,MONEY,1
4055,4056,25.6 billion dlrs,MONEY,1
4056,4057,15.4 billion dlrs,MONEY,2
4057,4058,617 mln dlrs,MONEY,3
4058,4059,194 mln dlrs,MONEY,1
4059,4060,1.10 dlrs,MONEY,4
4060,4061,about 500 billion dlrs,MONEY,1
4061,4062,17.60 dlrs,MONEY,2
4062,4063,an additional 84 mln dlrs,MONEY,1
4063,4064,51 mln dlrs,MONEY,3
4064,4065,366 mln canadian,MONEY,1
4065,4066,8.34 dlrs,MONEY,1
4066,4067,10.07 dlrs,MONEY,1
4067,4068,up to 600 mln dlrs,MONEY,1
4068,4069,about 1.9 mln dlrs,MONEY,1
4069,4070,37.1 mln dlrs,MONEY,2
4070,4071,143.55 yen,MONEY,2
4071,4072,141.35) dollar,MONEY,1
4072,4073,156 billion dlrs,MONEY,1
4073,4074,1.7970/90 marks,MONEY,1
4074,4075,1.7975/85 marks,MONEY,1
4075,4076,nearly three pfennigs,MONEY,1
4076,4077,257 mln dlrs,MONEY,3
4077,4078,18.62 dlrs,MONEY,2
4078,4079,10.75 dlrs,MONEY,1
4079,4080,3.5 mln dlrs,MONEY,6
4080,4081,23.5 mln dlrs,MONEY,3
4081,4082,15.62 dlrs,MONEY,1
4082,4083,about 1.51 mln dlrs,MONEY,1
4083,4084,"about 1,500,000 dlrs",MONEY,1
4084,4085,196.7 mln dlrs,MONEY,1
4085,4086,approximately 34.8 mln dlrs,MONEY,1
4086,4087,3.0 mln dlr,MONEY,1
4087,4088,around 12.2 billion pesetas,MONEY,1
4088,4089,21.06 dlrs,MONEY,1
4089,4090,22.43 dlrs,MONEY,1
4090,4091,60 dlrs,MONEY,1
4091,4092,919 billion lire,MONEY,1
4092,4093,"1,026 billion",MONEY,1
4093,4094,"1,697 billion lire",MONEY,1
4094,4095,"1,921 billion lire",MONEY,1
4095,4096,"1,725 billion",MONEY,1
4096,4097,213 mln tonne,MONEY,1
4097,4098,235 mln tonne,MONEY,1
4098,4099,238 mln tonne,MONEY,1
4099,4100,210 mln tonnes,MONEY,6
4100,4101,750 mln dlr,MONEY,4
4101,4102,45 cents,MONEY,2
4102,4103,18.5 mln bpd,MONEY,1
4103,4104,about three mln pounds,MONEY,1
4104,4105,18.2 mln dlrs,MONEY,1
4105,4106,about 1.3 mln,MONEY,1
4106,4107,about one mln dlrs,MONEY,6
4107,4108,about 1.5 mln dlrs,MONEY,4
4108,4109,61 mln,MONEY,3
4109,4110,another 40 mln,MONEY,1
4110,4111,about 1.7740/50 marks,MONEY,1
4111,4112,about one yen to 141.25/35 yen,MONEY,1
4112,4113,22.50 dlrs,MONEY,2
4113,4114,6.0 billion bushels,MONEY,1
4114,4115,1.9 billion bushels,MONEY,1
4115,4116,115 mln dlrs,MONEY,1
4116,4117,about 45 mln dlrs,MONEY,5
4117,4118,about 108.3 mln dlrs,MONEY,1
4118,4119,42.50 dlrs,MONEY,1
4119,4120,45.50 dlrs,MONEY,1
4120,4121,approximately 10 mln dlrs,MONEY,2
4121,4122,18.4 mln dlrs,MONEY,2
4122,4123,16.4 mln dlrs,MONEY,2
4123,4124,about 195 mln dlrs,MONEY,3
4124,4125,about 185 mln dlrs,MONEY,1
4125,4126,more than 15 mln dlrs,MONEY,3
4126,4127,5.83 mln,MONEY,1
4127,4128,about 33.8 mln dlrs,MONEY,1
4128,4129,232 mln,MONEY,2
4129,4130,32 billion dlrs,MONEY,2
4130,4131,about 62.4 mln dlrs,MONEY,1
4131,4132,118.1 mln dlrs,MONEY,1
4132,4133,900.5 mln dlrs,MONEY,1
4133,4134,between 500 mln dlrs,MONEY,1
4134,4135,1.0 billion dlrs,MONEY,2
4135,4136,674 mln dlrs,MONEY,1
4136,4137,454 mln,MONEY,1
4137,4138,1.85 billion dlr,MONEY,1
4138,4139,1.33 billion,MONEY,1
4139,4140,1.89 billion,MONEY,1
4140,4141,4.91 billion,MONEY,2
4141,4142,975 mln dlrs,MONEY,2
4142,4143,7.75 dlrs,MONEY,4
4143,4144,9.62 dlrs,MONEY,1
4144,4145,11.50 dlrs,MONEY,3
4145,4146,5.69 mln dlrs,MONEY,1
4146,4147,about 74 mln dlrs,MONEY,1
4147,4148,20.2 billion roubles,MONEY,1
4148,4149,171 billion roubles,MONEY,1
4149,4150,3.5 billion roubles,MONEY,1
4150,4151,64.00 dlrs,MONEY,1
4151,4152,10 bln dlrs,MONEY,1
4152,4153,7.03 billion dlrs,MONEY,1
4153,4154,seven billion dlr,MONEY,2
4154,4155,468.1 mln,MONEY,1
4155,4156,899 mln,MONEY,1
4156,4157,well over nine billion dollars,MONEY,1
4157,4158,five billion dlr,MONEY,10
4158,4159,7.4 billion,MONEY,3
4159,4160,1.7720 marks,MONEY,1
4160,4161,1.7740 marks,MONEY,2
4161,4162,75.40 billion rupees,MONEY,1
4162,4163,about five billion rupees,MONEY,1
4163,4164,"around 1,000 billion rupees",MONEY,1
4164,4165,3.7 mln dlrs,MONEY,1
4165,4166,more than two mln dinars,MONEY,1
4166,4167,billions of marks,MONEY,1
4167,4168,39 billion marks,MONEY,1
4168,4169,4.3 billion marks,MONEY,1
4169,4170,9.9 billion,MONEY,1
4170,4171,19.7 billion,MONEY,1
4171,4172,9.8 billion ringgit,MONEY,1
4172,4173,500 mln ringgit,MONEY,1
4173,4174,1.2 billion ringgit,MONEY,1
4174,4175,952 mln ringgit,MONEY,1
4175,4176,51 billion ringgit,MONEY,1
4176,4177,397 mln tonnes,MONEY,1
4177,4178,6.09 mln,MONEY,1
4178,4179,54 peso,MONEY,1
4179,4180,six pesos,MONEY,1
4180,4181,eight pesos,MONEY,1
4181,4182,20 billion roubles,MONEY,2
4182,4183,10 roubles,MONEY,1
4183,4184,300-mln,MONEY,1
4184,4185,1.70 and 1.90 marks,MONEY,1
4185,4186,1.7730/35 marks,MONEY,1
4186,4187,141.35 yen,MONEY,1
4187,4188,19.30 dlrs,MONEY,1
4188,4189,232 cents,MONEY,1
4189,4190,237.3 cents,MONEY,1
4190,4191,1.3 billion dlr,MONEY,2
4191,4192,542 mln dlrs,MONEY,1
4192,4193,159 mln dlrs,MONEY,1
4193,4194,3.58 billion dlrs,MONEY,2
4194,4195,4.12 billion dlrs,MONEY,1
4195,4196,3.34 billion,MONEY,1
4196,4197,202 mln dlrs,MONEY,1
4197,4198,69.7 mln french franc,MONEY,1
4198,4199,2.38 mln,MONEY,1
4199,4200,3.68 mln,MONEY,1
4200,4201,5.80 mln,MONEY,2
4201,4202,3.10 mln,MONEY,1
4202,4203,141.10 yen,MONEY,1
4203,4204,140.95 yen,MONEY,1
4204,4205,1.7733/38 marks,MONEY,1
4205,4206,15.68 billion dlrs,MONEY,1
4206,4207,140.00 to 160.00 yen,MONEY,1
4207,4208,94.2 billion roubles,MONEY,1
4208,4209,42 mln roubles,MONEY,1
4209,4210,200 roubles,MONEY,1
4210,4211,194 roubles,MONEY,1
4211,4212,5.93 mln,MONEY,1
4212,4213,almost 6.2 mln,MONEY,1
4213,4214,"4,350 dlrs",MONEY,1
4214,4215,"2,380 dlrs",MONEY,1
4215,4216,1.06 mln,MONEY,3
4216,4217,"50,000 dlrs",MONEY,3
4217,4218,"200,000 dlrs",MONEY,2
4218,4219,16.74 billion,MONEY,1
4219,4220,32.9 mln dlrs,MONEY,1
4220,4221,over 30 mln dlrs,MONEY,2
4221,4222,7.53 billion,MONEY,1
4222,4223,84.09 billion,MONEY,1
4223,4224,200 billion tonne miles,MONEY,1
4224,4225,123.6 mln,MONEY,1
4225,4226,58.6 mln,MONEY,1
4226,4227,135.7 mln,MONEY,1
4227,4228,105.3 mln,MONEY,1
4228,4229,65 mln dlrs,MONEY,4
4229,4230,200 mln,MONEY,13
4230,4231,about 65 mln dlrs,MONEY,3
4231,4232,82 mln,MONEY,2
4232,4233,20-23 mln dlrs,MONEY,1
4233,4234,the 7.4 billion dlrs bp,MONEY,1
4234,4235,1.19 billion dlrs,MONEY,4
4235,4236,437 mln,MONEY,2
4236,4237,461 mln,MONEY,1
4237,4238,450 mln stg,MONEY,2
4238,4239,120 mln stg,MONEY,3
4239,4240,315 mln,MONEY,1
4240,4241,18.60 dlrs,MONEY,1
4241,4242,345 mln dlrs,MONEY,1
4242,4243,10.02 billion dlrs,MONEY,1
4243,4244,13.82 billion dlrs,MONEY,2
4244,4245,nine mln,MONEY,1
4245,4246,118.7 mln dlrs,MONEY,1
